sample_fp	plate	well	tile	cycle	channel
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_58_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	58	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_58_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	58	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_58_0_Fluorescence_405_nm_Ex.tiff	1	B1	58	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_58_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	58	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_58_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	58	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_58_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	58	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_58_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	58	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_58_0_Fluorescence_405_nm_Ex.tiff	1	B1	58	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_58_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	58	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_58_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	58	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_58_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	58	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_58_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	58	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_59_0_Fluorescence_405_nm_Ex.tiff	1	B1	59	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	59	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	59	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	59	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	59	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_60_0_Fluorescence_405_nm_Ex.tiff	1	B1	60	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	60	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	60	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	60	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	60	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	61	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	61	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	61	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	61	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_61_0_Fluorescence_405_nm_Ex.tiff	1	B1	61	10	405_nm_Ex
