plate	cycle	well	tile	channel
1	1	B1	33	405_nm_Ex
1	1	B1	33	561_nm_Ex_-_1
1	1	B1	33	561_nm_Ex_-_2
1	1	B1	33	638_nm_Ex_-_1
1	1	B1	33	638_nm_Ex_-_2
1	2	B1	33	405_nm_Ex
1	2	B1	33	561_nm_Ex_-_1
1	2	B1	33	561_nm_Ex_-_2
1	2	B1	33	638_nm_Ex_-_1
1	2	B1	33	638_nm_Ex_-_2
1	3	B1	33	405_nm_Ex
1	3	B1	33	561_nm_Ex_-_1
1	3	B1	33	561_nm_Ex_-_2
1	3	B1	33	638_nm_Ex_-_1
1	3	B1	33	638_nm_Ex_-_2
1	4	B1	33	405_nm_Ex
1	4	B1	33	561_nm_Ex_-_1
1	4	B1	33	561_nm_Ex_-_2
1	4	B1	33	638_nm_Ex_-_1
1	4	B1	33	638_nm_Ex_-_2
1	5	B1	33	405_nm_Ex
1	5	B1	33	561_nm_Ex_-_1
1	5	B1	33	561_nm_Ex_-_2
1	5	B1	33	638_nm_Ex_-_1
1	5	B1	33	638_nm_Ex_-_2
1	6	B1	33	405_nm_Ex
1	6	B1	33	561_nm_Ex_-_1
1	6	B1	33	561_nm_Ex_-_2
1	6	B1	33	638_nm_Ex_-_1
1	6	B1	33	638_nm_Ex_-_2
1	7	B1	33	405_nm_Ex
1	7	B1	33	561_nm_Ex_-_1
1	7	B1	33	561_nm_Ex_-_2
1	7	B1	33	638_nm_Ex_-_1
1	7	B1	33	638_nm_Ex_-_2
1	8	B1	33	405_nm_Ex
1	8	B1	33	561_nm_Ex_-_1
1	8	B1	33	561_nm_Ex_-_2
1	8	B1	33	638_nm_Ex_-_1
1	8	B1	33	638_nm_Ex_-_2
1	9	B1	33	405_nm_Ex
1	9	B1	33	561_nm_Ex_-_1
1	9	B1	33	561_nm_Ex_-_2
1	9	B1	33	638_nm_Ex_-_1
1	9	B1	33	638_nm_Ex_-_2
1	10	B1	33	405_nm_Ex
1	10	B1	33	561_nm_Ex_-_1
1	10	B1	33	561_nm_Ex_-_2
1	10	B1	33	638_nm_Ex_-_1
1	10	B1	33	638_nm_Ex_-_2
1	11	B1	33	405_nm_Ex
1	11	B1	33	561_nm_Ex_-_1
1	11	B1	33	561_nm_Ex_-_2
1	11	B1	33	638_nm_Ex_-_1
1	11	B1	33	638_nm_Ex_-_2
1	12	B1	33	405_nm_Ex
1	12	B1	33	561_nm_Ex_-_1
1	12	B1	33	561_nm_Ex_-_2
1	12	B1	33	638_nm_Ex_-_1
1	12	B1	33	638_nm_Ex_-_2
1	1	B1	34	405_nm_Ex
1	1	B1	34	561_nm_Ex_-_1
1	1	B1	34	561_nm_Ex_-_2
1	1	B1	34	638_nm_Ex_-_1
1	1	B1	34	638_nm_Ex_-_2
1	2	B1	34	405_nm_Ex
1	2	B1	34	561_nm_Ex_-_1
1	2	B1	34	561_nm_Ex_-_2
1	2	B1	34	638_nm_Ex_-_1
1	2	B1	34	638_nm_Ex_-_2
1	3	B1	34	405_nm_Ex
1	3	B1	34	561_nm_Ex_-_1
1	3	B1	34	561_nm_Ex_-_2
1	3	B1	34	638_nm_Ex_-_1
1	3	B1	34	638_nm_Ex_-_2
1	4	B1	34	405_nm_Ex
1	4	B1	34	561_nm_Ex_-_1
1	4	B1	34	561_nm_Ex_-_2
1	4	B1	34	638_nm_Ex_-_1
1	4	B1	34	638_nm_Ex_-_2
1	5	B1	34	405_nm_Ex
1	5	B1	34	561_nm_Ex_-_1
1	5	B1	34	561_nm_Ex_-_2
1	5	B1	34	638_nm_Ex_-_1
1	5	B1	34	638_nm_Ex_-_2
1	6	B1	34	405_nm_Ex
1	6	B1	34	561_nm_Ex_-_1
1	6	B1	34	561_nm_Ex_-_2
1	6	B1	34	638_nm_Ex_-_1
1	6	B1	34	638_nm_Ex_-_2
1	7	B1	34	405_nm_Ex
1	7	B1	34	561_nm_Ex_-_1
1	7	B1	34	561_nm_Ex_-_2
1	7	B1	34	638_nm_Ex_-_1
1	7	B1	34	638_nm_Ex_-_2
1	8	B1	34	405_nm_Ex
1	8	B1	34	561_nm_Ex_-_1
1	8	B1	34	561_nm_Ex_-_2
1	8	B1	34	638_nm_Ex_-_1
1	8	B1	34	638_nm_Ex_-_2
1	9	B1	34	405_nm_Ex
1	9	B1	34	561_nm_Ex_-_1
1	9	B1	34	561_nm_Ex_-_2
1	9	B1	34	638_nm_Ex_-_1
1	9	B1	34	638_nm_Ex_-_2
1	10	B1	34	405_nm_Ex
1	10	B1	34	561_nm_Ex_-_1
1	10	B1	34	561_nm_Ex_-_2
1	10	B1	34	638_nm_Ex_-_1
1	10	B1	34	638_nm_Ex_-_2
1	11	B1	34	405_nm_Ex
1	11	B1	34	561_nm_Ex_-_1
1	11	B1	34	561_nm_Ex_-_2
1	11	B1	34	638_nm_Ex_-_1
1	11	B1	34	638_nm_Ex_-_2
1	12	B1	34	405_nm_Ex
1	12	B1	34	561_nm_Ex_-_1
1	12	B1	34	561_nm_Ex_-_2
1	12	B1	34	638_nm_Ex_-_1
1	12	B1	34	638_nm_Ex_-_2
1	1	B1	35	405_nm_Ex
1	1	B1	35	561_nm_Ex_-_1
1	1	B1	35	561_nm_Ex_-_2
1	1	B1	35	638_nm_Ex_-_1
1	1	B1	35	638_nm_Ex_-_2
1	2	B1	35	405_nm_Ex
1	2	B1	35	561_nm_Ex_-_1
1	2	B1	35	561_nm_Ex_-_2
1	2	B1	35	638_nm_Ex_-_1
1	2	B1	35	638_nm_Ex_-_2
1	3	B1	35	405_nm_Ex
1	3	B1	35	561_nm_Ex_-_1
1	3	B1	35	561_nm_Ex_-_2
1	3	B1	35	638_nm_Ex_-_1
1	3	B1	35	638_nm_Ex_-_2
1	4	B1	35	405_nm_Ex
1	4	B1	35	561_nm_Ex_-_1
1	4	B1	35	561_nm_Ex_-_2
1	4	B1	35	638_nm_Ex_-_1
1	4	B1	35	638_nm_Ex_-_2
1	5	B1	35	405_nm_Ex
1	5	B1	35	561_nm_Ex_-_1
1	5	B1	35	561_nm_Ex_-_2
1	5	B1	35	638_nm_Ex_-_1
1	5	B1	35	638_nm_Ex_-_2
1	6	B1	35	405_nm_Ex
1	6	B1	35	561_nm_Ex_-_1
1	6	B1	35	561_nm_Ex_-_2
1	6	B1	35	638_nm_Ex_-_1
1	6	B1	35	638_nm_Ex_-_2
1	7	B1	35	405_nm_Ex
1	7	B1	35	561_nm_Ex_-_1
1	7	B1	35	561_nm_Ex_-_2
1	7	B1	35	638_nm_Ex_-_1
1	7	B1	35	638_nm_Ex_-_2
1	8	B1	35	405_nm_Ex
1	8	B1	35	561_nm_Ex_-_1
1	8	B1	35	561_nm_Ex_-_2
1	8	B1	35	638_nm_Ex_-_1
1	8	B1	35	638_nm_Ex_-_2
1	9	B1	35	405_nm_Ex
1	9	B1	35	561_nm_Ex_-_1
1	9	B1	35	561_nm_Ex_-_2
1	9	B1	35	638_nm_Ex_-_1
1	9	B1	35	638_nm_Ex_-_2
1	10	B1	35	405_nm_Ex
1	10	B1	35	561_nm_Ex_-_1
1	10	B1	35	561_nm_Ex_-_2
1	10	B1	35	638_nm_Ex_-_1
1	10	B1	35	638_nm_Ex_-_2
1	11	B1	35	405_nm_Ex
1	11	B1	35	561_nm_Ex_-_1
1	11	B1	35	561_nm_Ex_-_2
1	11	B1	35	638_nm_Ex_-_1
1	11	B1	35	638_nm_Ex_-_2
1	12	B1	35	405_nm_Ex
1	12	B1	35	561_nm_Ex_-_1
1	12	B1	35	561_nm_Ex_-_2
1	12	B1	35	638_nm_Ex_-_1
1	12	B1	35	638_nm_Ex_-_2
1	1	B1	36	405_nm_Ex
1	1	B1	36	561_nm_Ex_-_1
1	1	B1	36	561_nm_Ex_-_2
1	1	B1	36	638_nm_Ex_-_1
1	1	B1	36	638_nm_Ex_-_2
1	2	B1	36	405_nm_Ex
1	2	B1	36	561_nm_Ex_-_1
1	2	B1	36	561_nm_Ex_-_2
1	2	B1	36	638_nm_Ex_-_1
1	2	B1	36	638_nm_Ex_-_2
1	3	B1	36	405_nm_Ex
1	3	B1	36	561_nm_Ex_-_1
1	3	B1	36	561_nm_Ex_-_2
1	3	B1	36	638_nm_Ex_-_1
1	3	B1	36	638_nm_Ex_-_2
1	4	B1	36	405_nm_Ex
1	4	B1	36	561_nm_Ex_-_1
1	4	B1	36	561_nm_Ex_-_2
1	4	B1	36	638_nm_Ex_-_1
1	4	B1	36	638_nm_Ex_-_2
1	5	B1	36	405_nm_Ex
1	5	B1	36	561_nm_Ex_-_1
1	5	B1	36	561_nm_Ex_-_2
1	5	B1	36	638_nm_Ex_-_1
1	5	B1	36	638_nm_Ex_-_2
1	6	B1	36	405_nm_Ex
1	6	B1	36	561_nm_Ex_-_1
1	6	B1	36	561_nm_Ex_-_2
1	6	B1	36	638_nm_Ex_-_1
1	6	B1	36	638_nm_Ex_-_2
1	7	B1	36	405_nm_Ex
1	7	B1	36	561_nm_Ex_-_1
1	7	B1	36	561_nm_Ex_-_2
1	7	B1	36	638_nm_Ex_-_1
1	7	B1	36	638_nm_Ex_-_2
1	8	B1	36	405_nm_Ex
1	8	B1	36	561_nm_Ex_-_1
1	8	B1	36	561_nm_Ex_-_2
1	8	B1	36	638_nm_Ex_-_1
1	8	B1	36	638_nm_Ex_-_2
1	9	B1	36	405_nm_Ex
1	9	B1	36	561_nm_Ex_-_1
1	9	B1	36	561_nm_Ex_-_2
1	9	B1	36	638_nm_Ex_-_1
1	9	B1	36	638_nm_Ex_-_2
1	10	B1	36	405_nm_Ex
1	10	B1	36	561_nm_Ex_-_1
1	10	B1	36	561_nm_Ex_-_2
1	10	B1	36	638_nm_Ex_-_1
1	10	B1	36	638_nm_Ex_-_2
1	11	B1	36	405_nm_Ex
1	11	B1	36	561_nm_Ex_-_1
1	11	B1	36	561_nm_Ex_-_2
1	11	B1	36	638_nm_Ex_-_1
1	11	B1	36	638_nm_Ex_-_2
1	12	B1	36	405_nm_Ex
1	12	B1	36	561_nm_Ex_-_1
1	12	B1	36	561_nm_Ex_-_2
1	12	B1	36	638_nm_Ex_-_1
1	12	B1	36	638_nm_Ex_-_2
1	1	B1	37	405_nm_Ex
1	1	B1	37	561_nm_Ex_-_1
1	1	B1	37	561_nm_Ex_-_2
1	1	B1	37	638_nm_Ex_-_1
1	1	B1	37	638_nm_Ex_-_2
1	2	B1	37	405_nm_Ex
1	2	B1	37	561_nm_Ex_-_1
1	2	B1	37	561_nm_Ex_-_2
1	2	B1	37	638_nm_Ex_-_1
1	2	B1	37	638_nm_Ex_-_2
1	3	B1	37	405_nm_Ex
1	3	B1	37	561_nm_Ex_-_1
1	3	B1	37	561_nm_Ex_-_2
1	3	B1	37	638_nm_Ex_-_1
1	3	B1	37	638_nm_Ex_-_2
1	4	B1	37	405_nm_Ex
1	4	B1	37	561_nm_Ex_-_1
1	4	B1	37	561_nm_Ex_-_2
1	4	B1	37	638_nm_Ex_-_1
1	4	B1	37	638_nm_Ex_-_2
1	5	B1	37	405_nm_Ex
1	5	B1	37	561_nm_Ex_-_1
1	5	B1	37	561_nm_Ex_-_2
1	5	B1	37	638_nm_Ex_-_1
1	5	B1	37	638_nm_Ex_-_2
1	6	B1	37	405_nm_Ex
1	6	B1	37	561_nm_Ex_-_1
1	6	B1	37	561_nm_Ex_-_2
1	6	B1	37	638_nm_Ex_-_1
1	6	B1	37	638_nm_Ex_-_2
1	7	B1	37	405_nm_Ex
1	7	B1	37	561_nm_Ex_-_1
1	7	B1	37	561_nm_Ex_-_2
1	7	B1	37	638_nm_Ex_-_1
1	7	B1	37	638_nm_Ex_-_2
1	8	B1	37	405_nm_Ex
1	8	B1	37	561_nm_Ex_-_1
1	8	B1	37	561_nm_Ex_-_2
1	8	B1	37	638_nm_Ex_-_1
1	8	B1	37	638_nm_Ex_-_2
1	9	B1	37	405_nm_Ex
1	9	B1	37	561_nm_Ex_-_1
1	9	B1	37	561_nm_Ex_-_2
1	9	B1	37	638_nm_Ex_-_1
1	9	B1	37	638_nm_Ex_-_2
1	10	B1	37	405_nm_Ex
1	10	B1	37	561_nm_Ex_-_1
1	10	B1	37	561_nm_Ex_-_2
1	10	B1	37	638_nm_Ex_-_1
1	10	B1	37	638_nm_Ex_-_2
1	11	B1	37	405_nm_Ex
1	11	B1	37	561_nm_Ex_-_1
1	11	B1	37	561_nm_Ex_-_2
1	11	B1	37	638_nm_Ex_-_1
1	11	B1	37	638_nm_Ex_-_2
1	12	B1	37	405_nm_Ex
1	12	B1	37	561_nm_Ex_-_1
1	12	B1	37	561_nm_Ex_-_2
1	12	B1	37	638_nm_Ex_-_1
1	12	B1	37	638_nm_Ex_-_2
1	1	B1	38	405_nm_Ex
1	1	B1	38	561_nm_Ex_-_1
1	1	B1	38	561_nm_Ex_-_2
1	1	B1	38	638_nm_Ex_-_1
1	1	B1	38	638_nm_Ex_-_2
1	2	B1	38	405_nm_Ex
1	2	B1	38	561_nm_Ex_-_1
1	2	B1	38	561_nm_Ex_-_2
1	2	B1	38	638_nm_Ex_-_1
1	2	B1	38	638_nm_Ex_-_2
1	3	B1	38	405_nm_Ex
1	3	B1	38	561_nm_Ex_-_1
1	3	B1	38	561_nm_Ex_-_2
1	3	B1	38	638_nm_Ex_-_1
1	3	B1	38	638_nm_Ex_-_2
1	4	B1	38	405_nm_Ex
1	4	B1	38	561_nm_Ex_-_1
1	4	B1	38	561_nm_Ex_-_2
1	4	B1	38	638_nm_Ex_-_1
1	4	B1	38	638_nm_Ex_-_2
1	5	B1	38	405_nm_Ex
1	5	B1	38	561_nm_Ex_-_1
1	5	B1	38	561_nm_Ex_-_2
1	5	B1	38	638_nm_Ex_-_1
1	5	B1	38	638_nm_Ex_-_2
1	6	B1	38	405_nm_Ex
1	6	B1	38	561_nm_Ex_-_1
1	6	B1	38	561_nm_Ex_-_2
1	6	B1	38	638_nm_Ex_-_1
1	6	B1	38	638_nm_Ex_-_2
1	7	B1	38	405_nm_Ex
1	7	B1	38	561_nm_Ex_-_1
1	7	B1	38	561_nm_Ex_-_2
1	7	B1	38	638_nm_Ex_-_1
1	7	B1	38	638_nm_Ex_-_2
1	8	B1	38	405_nm_Ex
1	8	B1	38	561_nm_Ex_-_1
1	8	B1	38	561_nm_Ex_-_2
1	8	B1	38	638_nm_Ex_-_1
1	8	B1	38	638_nm_Ex_-_2
1	9	B1	38	405_nm_Ex
1	9	B1	38	561_nm_Ex_-_1
1	9	B1	38	561_nm_Ex_-_2
1	9	B1	38	638_nm_Ex_-_1
1	9	B1	38	638_nm_Ex_-_2
1	10	B1	38	405_nm_Ex
1	10	B1	38	561_nm_Ex_-_1
1	10	B1	38	561_nm_Ex_-_2
1	10	B1	38	638_nm_Ex_-_1
1	10	B1	38	638_nm_Ex_-_2
1	11	B1	38	405_nm_Ex
1	11	B1	38	561_nm_Ex_-_1
1	11	B1	38	561_nm_Ex_-_2
1	11	B1	38	638_nm_Ex_-_1
1	11	B1	38	638_nm_Ex_-_2
1	12	B1	38	405_nm_Ex
1	12	B1	38	561_nm_Ex_-_1
1	12	B1	38	561_nm_Ex_-_2
1	12	B1	38	638_nm_Ex_-_1
1	12	B1	38	638_nm_Ex_-_2
1	1	B1	39	405_nm_Ex
1	1	B1	39	561_nm_Ex_-_1
1	1	B1	39	561_nm_Ex_-_2
1	1	B1	39	638_nm_Ex_-_1
1	1	B1	39	638_nm_Ex_-_2
1	2	B1	39	405_nm_Ex
1	2	B1	39	561_nm_Ex_-_1
1	2	B1	39	561_nm_Ex_-_2
1	2	B1	39	638_nm_Ex_-_1
1	2	B1	39	638_nm_Ex_-_2
1	3	B1	39	405_nm_Ex
1	3	B1	39	561_nm_Ex_-_1
1	3	B1	39	561_nm_Ex_-_2
1	3	B1	39	638_nm_Ex_-_1
1	3	B1	39	638_nm_Ex_-_2
1	4	B1	39	405_nm_Ex
1	4	B1	39	561_nm_Ex_-_1
1	4	B1	39	561_nm_Ex_-_2
1	4	B1	39	638_nm_Ex_-_1
1	4	B1	39	638_nm_Ex_-_2
1	5	B1	39	405_nm_Ex
1	5	B1	39	561_nm_Ex_-_1
1	5	B1	39	561_nm_Ex_-_2
1	5	B1	39	638_nm_Ex_-_1
1	5	B1	39	638_nm_Ex_-_2
1	6	B1	39	405_nm_Ex
1	6	B1	39	561_nm_Ex_-_1
1	6	B1	39	561_nm_Ex_-_2
1	6	B1	39	638_nm_Ex_-_1
1	6	B1	39	638_nm_Ex_-_2
1	7	B1	39	405_nm_Ex
1	7	B1	39	561_nm_Ex_-_1
1	7	B1	39	561_nm_Ex_-_2
1	7	B1	39	638_nm_Ex_-_1
1	7	B1	39	638_nm_Ex_-_2
1	8	B1	39	405_nm_Ex
1	8	B1	39	561_nm_Ex_-_1
1	8	B1	39	561_nm_Ex_-_2
1	8	B1	39	638_nm_Ex_-_1
1	8	B1	39	638_nm_Ex_-_2
1	9	B1	39	405_nm_Ex
1	9	B1	39	561_nm_Ex_-_1
1	9	B1	39	561_nm_Ex_-_2
1	9	B1	39	638_nm_Ex_-_1
1	9	B1	39	638_nm_Ex_-_2
1	10	B1	39	405_nm_Ex
1	10	B1	39	561_nm_Ex_-_1
1	10	B1	39	561_nm_Ex_-_2
1	10	B1	39	638_nm_Ex_-_1
1	10	B1	39	638_nm_Ex_-_2
1	11	B1	39	405_nm_Ex
1	11	B1	39	561_nm_Ex_-_1
1	11	B1	39	561_nm_Ex_-_2
1	11	B1	39	638_nm_Ex_-_1
1	11	B1	39	638_nm_Ex_-_2
1	12	B1	39	405_nm_Ex
1	12	B1	39	561_nm_Ex_-_1
1	12	B1	39	561_nm_Ex_-_2
1	12	B1	39	638_nm_Ex_-_1
1	12	B1	39	638_nm_Ex_-_2
1	1	B1	40	405_nm_Ex
1	1	B1	40	561_nm_Ex_-_1
1	1	B1	40	561_nm_Ex_-_2
1	1	B1	40	638_nm_Ex_-_1
1	1	B1	40	638_nm_Ex_-_2
1	2	B1	40	405_nm_Ex
1	2	B1	40	561_nm_Ex_-_1
1	2	B1	40	561_nm_Ex_-_2
1	2	B1	40	638_nm_Ex_-_1
1	2	B1	40	638_nm_Ex_-_2
1	3	B1	40	405_nm_Ex
1	3	B1	40	561_nm_Ex_-_1
1	3	B1	40	561_nm_Ex_-_2
1	3	B1	40	638_nm_Ex_-_1
1	3	B1	40	638_nm_Ex_-_2
1	4	B1	40	405_nm_Ex
1	4	B1	40	561_nm_Ex_-_1
1	4	B1	40	561_nm_Ex_-_2
1	4	B1	40	638_nm_Ex_-_1
1	4	B1	40	638_nm_Ex_-_2
1	5	B1	40	405_nm_Ex
1	5	B1	40	561_nm_Ex_-_1
1	5	B1	40	561_nm_Ex_-_2
1	5	B1	40	638_nm_Ex_-_1
1	5	B1	40	638_nm_Ex_-_2
1	6	B1	40	405_nm_Ex
1	6	B1	40	561_nm_Ex_-_1
1	6	B1	40	561_nm_Ex_-_2
1	6	B1	40	638_nm_Ex_-_1
1	6	B1	40	638_nm_Ex_-_2
1	7	B1	40	405_nm_Ex
1	7	B1	40	561_nm_Ex_-_1
1	7	B1	40	561_nm_Ex_-_2
1	7	B1	40	638_nm_Ex_-_1
1	7	B1	40	638_nm_Ex_-_2
1	8	B1	40	405_nm_Ex
1	8	B1	40	561_nm_Ex_-_1
1	8	B1	40	561_nm_Ex_-_2
1	8	B1	40	638_nm_Ex_-_1
1	8	B1	40	638_nm_Ex_-_2
1	9	B1	40	405_nm_Ex
1	9	B1	40	561_nm_Ex_-_1
1	9	B1	40	561_nm_Ex_-_2
1	9	B1	40	638_nm_Ex_-_1
1	9	B1	40	638_nm_Ex_-_2
1	10	B1	40	405_nm_Ex
1	10	B1	40	561_nm_Ex_-_1
1	10	B1	40	561_nm_Ex_-_2
1	10	B1	40	638_nm_Ex_-_1
1	10	B1	40	638_nm_Ex_-_2
1	11	B1	40	405_nm_Ex
1	11	B1	40	561_nm_Ex_-_1
1	11	B1	40	561_nm_Ex_-_2
1	11	B1	40	638_nm_Ex_-_1
1	11	B1	40	638_nm_Ex_-_2
1	12	B1	40	405_nm_Ex
1	12	B1	40	561_nm_Ex_-_1
1	12	B1	40	561_nm_Ex_-_2
1	12	B1	40	638_nm_Ex_-_1
1	12	B1	40	638_nm_Ex_-_2
1	1	B1	41	405_nm_Ex
1	1	B1	41	561_nm_Ex_-_1
1	1	B1	41	561_nm_Ex_-_2
1	1	B1	41	638_nm_Ex_-_1
1	1	B1	41	638_nm_Ex_-_2
1	2	B1	41	405_nm_Ex
1	2	B1	41	561_nm_Ex_-_1
1	2	B1	41	561_nm_Ex_-_2
1	2	B1	41	638_nm_Ex_-_1
1	2	B1	41	638_nm_Ex_-_2
1	3	B1	41	405_nm_Ex
1	3	B1	41	561_nm_Ex_-_1
1	3	B1	41	561_nm_Ex_-_2
1	3	B1	41	638_nm_Ex_-_1
1	3	B1	41	638_nm_Ex_-_2
1	4	B1	41	405_nm_Ex
1	4	B1	41	561_nm_Ex_-_1
1	4	B1	41	561_nm_Ex_-_2
1	4	B1	41	638_nm_Ex_-_1
1	4	B1	41	638_nm_Ex_-_2
1	5	B1	41	405_nm_Ex
1	5	B1	41	561_nm_Ex_-_1
1	5	B1	41	561_nm_Ex_-_2
1	5	B1	41	638_nm_Ex_-_1
1	5	B1	41	638_nm_Ex_-_2
1	6	B1	41	405_nm_Ex
1	6	B1	41	561_nm_Ex_-_1
1	6	B1	41	561_nm_Ex_-_2
1	6	B1	41	638_nm_Ex_-_1
1	6	B1	41	638_nm_Ex_-_2
1	7	B1	41	405_nm_Ex
1	7	B1	41	561_nm_Ex_-_1
1	7	B1	41	561_nm_Ex_-_2
1	7	B1	41	638_nm_Ex_-_1
1	7	B1	41	638_nm_Ex_-_2
1	8	B1	41	405_nm_Ex
1	8	B1	41	561_nm_Ex_-_1
1	8	B1	41	561_nm_Ex_-_2
1	8	B1	41	638_nm_Ex_-_1
1	8	B1	41	638_nm_Ex_-_2
1	9	B1	41	405_nm_Ex
1	9	B1	41	561_nm_Ex_-_1
1	9	B1	41	561_nm_Ex_-_2
1	9	B1	41	638_nm_Ex_-_1
1	9	B1	41	638_nm_Ex_-_2
1	10	B1	41	405_nm_Ex
1	10	B1	41	561_nm_Ex_-_1
1	10	B1	41	561_nm_Ex_-_2
1	10	B1	41	638_nm_Ex_-_1
1	10	B1	41	638_nm_Ex_-_2
1	11	B1	41	405_nm_Ex
1	11	B1	41	561_nm_Ex_-_1
1	11	B1	41	561_nm_Ex_-_2
1	11	B1	41	638_nm_Ex_-_1
1	11	B1	41	638_nm_Ex_-_2
1	12	B1	41	405_nm_Ex
1	12	B1	41	561_nm_Ex_-_1
1	12	B1	41	561_nm_Ex_-_2
1	12	B1	41	638_nm_Ex_-_1
1	12	B1	41	638_nm_Ex_-_2
1	1	B1	42	405_nm_Ex
1	1	B1	42	561_nm_Ex_-_1
1	1	B1	42	561_nm_Ex_-_2
1	1	B1	42	638_nm_Ex_-_1
1	1	B1	42	638_nm_Ex_-_2
1	2	B1	42	405_nm_Ex
1	2	B1	42	561_nm_Ex_-_1
1	2	B1	42	561_nm_Ex_-_2
1	2	B1	42	638_nm_Ex_-_1
1	2	B1	42	638_nm_Ex_-_2
1	3	B1	42	405_nm_Ex
1	3	B1	42	561_nm_Ex_-_1
1	3	B1	42	561_nm_Ex_-_2
1	3	B1	42	638_nm_Ex_-_1
1	3	B1	42	638_nm_Ex_-_2
1	4	B1	42	405_nm_Ex
1	4	B1	42	561_nm_Ex_-_1
1	4	B1	42	561_nm_Ex_-_2
1	4	B1	42	638_nm_Ex_-_1
1	4	B1	42	638_nm_Ex_-_2
1	5	B1	42	405_nm_Ex
1	5	B1	42	561_nm_Ex_-_1
1	5	B1	42	561_nm_Ex_-_2
1	5	B1	42	638_nm_Ex_-_1
1	5	B1	42	638_nm_Ex_-_2
1	6	B1	42	405_nm_Ex
1	6	B1	42	561_nm_Ex_-_1
1	6	B1	42	561_nm_Ex_-_2
1	6	B1	42	638_nm_Ex_-_1
1	6	B1	42	638_nm_Ex_-_2
1	7	B1	42	405_nm_Ex
1	7	B1	42	561_nm_Ex_-_1
1	7	B1	42	561_nm_Ex_-_2
1	7	B1	42	638_nm_Ex_-_1
1	7	B1	42	638_nm_Ex_-_2
1	8	B1	42	405_nm_Ex
1	8	B1	42	561_nm_Ex_-_1
1	8	B1	42	561_nm_Ex_-_2
1	8	B1	42	638_nm_Ex_-_1
1	8	B1	42	638_nm_Ex_-_2
1	9	B1	42	405_nm_Ex
1	9	B1	42	561_nm_Ex_-_1
1	9	B1	42	561_nm_Ex_-_2
1	9	B1	42	638_nm_Ex_-_1
1	9	B1	42	638_nm_Ex_-_2
1	10	B1	42	405_nm_Ex
1	10	B1	42	561_nm_Ex_-_1
1	10	B1	42	561_nm_Ex_-_2
1	10	B1	42	638_nm_Ex_-_1
1	10	B1	42	638_nm_Ex_-_2
1	11	B1	42	405_nm_Ex
1	11	B1	42	561_nm_Ex_-_1
1	11	B1	42	561_nm_Ex_-_2
1	11	B1	42	638_nm_Ex_-_1
1	11	B1	42	638_nm_Ex_-_2
1	12	B1	42	405_nm_Ex
1	12	B1	42	561_nm_Ex_-_1
1	12	B1	42	561_nm_Ex_-_2
1	12	B1	42	638_nm_Ex_-_1
1	12	B1	42	638_nm_Ex_-_2
1	1	B1	43	405_nm_Ex
1	1	B1	43	561_nm_Ex_-_1
1	1	B1	43	561_nm_Ex_-_2
1	1	B1	43	638_nm_Ex_-_1
1	1	B1	43	638_nm_Ex_-_2
1	2	B1	43	405_nm_Ex
1	2	B1	43	561_nm_Ex_-_1
1	2	B1	43	561_nm_Ex_-_2
1	2	B1	43	638_nm_Ex_-_1
1	2	B1	43	638_nm_Ex_-_2
1	3	B1	43	405_nm_Ex
1	3	B1	43	561_nm_Ex_-_1
1	3	B1	43	561_nm_Ex_-_2
1	3	B1	43	638_nm_Ex_-_1
1	3	B1	43	638_nm_Ex_-_2
1	4	B1	43	405_nm_Ex
1	4	B1	43	561_nm_Ex_-_1
1	4	B1	43	561_nm_Ex_-_2
1	4	B1	43	638_nm_Ex_-_1
1	4	B1	43	638_nm_Ex_-_2
1	5	B1	43	405_nm_Ex
1	5	B1	43	561_nm_Ex_-_1
1	5	B1	43	561_nm_Ex_-_2
1	5	B1	43	638_nm_Ex_-_1
1	5	B1	43	638_nm_Ex_-_2
1	6	B1	43	405_nm_Ex
1	6	B1	43	561_nm_Ex_-_1
1	6	B1	43	561_nm_Ex_-_2
1	6	B1	43	638_nm_Ex_-_1
1	6	B1	43	638_nm_Ex_-_2
1	7	B1	43	405_nm_Ex
1	7	B1	43	561_nm_Ex_-_1
1	7	B1	43	561_nm_Ex_-_2
1	7	B1	43	638_nm_Ex_-_1
1	7	B1	43	638_nm_Ex_-_2
1	8	B1	43	405_nm_Ex
1	8	B1	43	561_nm_Ex_-_1
1	8	B1	43	561_nm_Ex_-_2
1	8	B1	43	638_nm_Ex_-_1
1	8	B1	43	638_nm_Ex_-_2
1	9	B1	43	405_nm_Ex
1	9	B1	43	561_nm_Ex_-_1
1	9	B1	43	561_nm_Ex_-_2
1	9	B1	43	638_nm_Ex_-_1
1	9	B1	43	638_nm_Ex_-_2
1	10	B1	43	405_nm_Ex
1	10	B1	43	561_nm_Ex_-_1
1	10	B1	43	561_nm_Ex_-_2
1	10	B1	43	638_nm_Ex_-_1
1	10	B1	43	638_nm_Ex_-_2
1	11	B1	43	405_nm_Ex
1	11	B1	43	561_nm_Ex_-_1
1	11	B1	43	561_nm_Ex_-_2
1	11	B1	43	638_nm_Ex_-_1
1	11	B1	43	638_nm_Ex_-_2
1	12	B1	43	405_nm_Ex
1	12	B1	43	561_nm_Ex_-_1
1	12	B1	43	561_nm_Ex_-_2
1	12	B1	43	638_nm_Ex_-_1
