sample_fp	plate	round	well	tile
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0057_ChannelDAPI_Seq1421.nd2	1	1	B2	57
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0058_ChannelDAPI_Seq1422.nd2	1	1	B2	58
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0059_ChannelDAPI_Seq1423.nd2	1	1	B2	59
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0060_ChannelDAPI_Seq1424.nd2	1	1	B2	60
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0061_ChannelDAPI_Seq1425.nd2	1	1	B2	61
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0062_ChannelDAPI_Seq1426.nd2	1	1	B2	62
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0063_ChannelDAPI_Seq1427.nd2	1	1	B2	63
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0064_ChannelDAPI_Seq1428.nd2	1	1	B2	64
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0065_ChannelDAPI_Seq1429.nd2	1	1	B2	65
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0066_ChannelDAPI_Seq1430.nd2	1	1	B2	66
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0067_ChannelDAPI_Seq1431.nd2	1	1	B2	67
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0068_ChannelDAPI_Seq1432.nd2	1	1	B2	68
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0069_ChannelDAPI_Seq1433.nd2	1	1	B2	69
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0070_ChannelDAPI_Seq1434.nd2	1	1	B2	70
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0071_ChannelDAPI_Seq1435.nd2	1	1	B2	71
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0072_ChannelDAPI_Seq1436.nd2	1	1	B2	72
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0073_ChannelDAPI_Seq1437.nd2	1	1	B2	73
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0074_ChannelDAPI_Seq1438.nd2	1	1	B2	74
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0075_ChannelDAPI_Seq1439.nd2	1	1	B2	75
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0076_ChannelDAPI_Seq1440.nd2	1	1	B2	76
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0077_ChannelDAPI_Seq1441.nd2	1	1	B2	77
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0078_ChannelDAPI_Seq1442.nd2	1	1	B2	78
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0079_ChannelDAPI_Seq1443.nd2	1	1	B2	79
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0080_ChannelDAPI_Seq1444.nd2	1	1	B2	80
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0081_ChannelDAPI_Seq1445.nd2	1	1	B2	81
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0082_ChannelDAPI_Seq1446.nd2	1	1	B2	82
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0083_ChannelDAPI_Seq1447.nd2	1	1	B2	83
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0084_ChannelDAPI_Seq1448.nd2	1	1	B2	84
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0085_ChannelDAPI_Seq1449.nd2	1	1	B2	85
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0086_ChannelDAPI_Seq1450.nd2	1	1	B2	86
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0087_ChannelDAPI_Seq1451.nd2	1	1	B2	87
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0088_ChannelDAPI_Seq1452.nd2	1	1	B2	88
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0089_ChannelDAPI_Seq1453.nd2	1	1	B2	89
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0090_ChannelDAPI_Seq1454.nd2	1	1	B2	90
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0091_ChannelDAPI_Seq1455.nd2	1	1	B2	91
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0092_ChannelDAPI_Seq1456.nd2	1	1	B2	92
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0093_ChannelDAPI_Seq1457.nd2	1	1	B2	93
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0094_ChannelDAPI_Seq1458.nd2	1	1	B2	94
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0095_ChannelDAPI_Seq1459.nd2	1	1	B2	95
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0096_ChannelDAPI_Seq1460.nd2	1	1	B2	96
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0097_ChannelDAPI_Seq1461.nd2	1	1	B2	97
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0098_ChannelDAPI_Seq1462.nd2	1	1	B2	98
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0099_ChannelDAPI_Seq1463.nd2	1	1	B2	99
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0100_ChannelDAPI_Seq1464.nd2	1	1	B2	100
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0101_ChannelDAPI_Seq1465.nd2	1	1	B2	101
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0102_ChannelDAPI_Seq1466.nd2	1	1	B2	102
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0103_ChannelDAPI_Seq1467.nd2	1	1	B2	103
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0104_ChannelDAPI_Seq1468.nd2	1	1	B2	104
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0105_ChannelDAPI_Seq1469.nd2	1	1	B2	105
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0106_ChannelDAPI_Seq1470.nd2	1	1	B2	106
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0107_ChannelDAPI_Seq1471.nd2	1	1	B2	107
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0108_ChannelDAPI_Seq1472.nd2	1	1	B2	108
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0109_ChannelDAPI_Seq1473.nd2	1	1	B2	109
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0110_ChannelDAPI_Seq1474.nd2	1	1	B2	110
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0111_ChannelDAPI_Seq1475.nd2	1	1	B2	111
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0112_ChannelDAPI_Seq1476.nd2	1	1	B2	112
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0113_ChannelDAPI_Seq1477.nd2	1	1	B2	113
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0114_ChannelDAPI_Seq1478.nd2	1	1	B2	114
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0115_ChannelDAPI_Seq1479.nd2	1	1	B2	115
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0116_ChannelDAPI_Seq1480.nd2	1	1	B2	116
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0117_ChannelDAPI_Seq1481.nd2	1	1	B2	117
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0118_ChannelDAPI_Seq1482.nd2	1	1	B2	118
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0119_ChannelDAPI_Seq1483.nd2	1	1	B2	119
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0120_ChannelDAPI_Seq1484.nd2	1	1	B2	120
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0121_ChannelDAPI_Seq1485.nd2	1	1	B2	121
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0122_ChannelDAPI_Seq1486.nd2	1	1	B2	122
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0123_ChannelDAPI_Seq1487.nd2	1	1	B2	123
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0124_ChannelDAPI_Seq1488.nd2	1	1	B2	124
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0125_ChannelDAPI_Seq1489.nd2	1	1	B2	125
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0126_ChannelDAPI_Seq1490.nd2	1	1	B2	126
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0127_ChannelDAPI_Seq1491.nd2	1	1	B2	127
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0128_ChannelDAPI_Seq1492.nd2	1	1	B2	128
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0129_ChannelDAPI_Seq1493.nd2	1	1	B2	129
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0130_ChannelDAPI_Seq1494.nd2	1	1	B2	130
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0131_ChannelDAPI_Seq1495.nd2	1	1	B2	131
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0132_ChannelDAPI_Seq1496.nd2	1	1	B2	132
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0133_ChannelDAPI_Seq1497.nd2	1	1	B2	133
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0134_ChannelDAPI_Seq1498.nd2	1	1	B2	134
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0135_ChannelDAPI_Seq1499.nd2	1	1	B2	135
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0136_ChannelDAPI_Seq1500.nd2	1	1	B2	136
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0137_ChannelDAPI_Seq1501.nd2	1	1	B2	137
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0138_ChannelDAPI_Seq1502.nd2	1	1	B2	138
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0139_ChannelDAPI_Seq1503.nd2	1	1	B2	139
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0140_ChannelDAPI_Seq1504.nd2	1	1	B2	140
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0141_ChannelDAPI_Seq1505.nd2	1	1	B2	141
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0142_ChannelDAPI_Seq1506.nd2	1	1	B2	142
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0143_ChannelDAPI_Seq1507.nd2	1	1	B2	143
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0144_ChannelDAPI_Seq1508.nd2	1	1	B2	144
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0145_ChannelDAPI_Seq1509.nd2	1	1	B2	145
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0146_ChannelDAPI_Seq1510.nd2	1	1	B2	146
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0147_ChannelDAPI_Seq1511.nd2	1	1	B2	147
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0148_ChannelDAPI_Seq1512.nd2	1	1	B2	148
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0149_ChannelDAPI_Seq1513.nd2	1	1	B2	149
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0150_ChannelDAPI_Seq1514.nd2	1	1	B2	150
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0151_ChannelDAPI_Seq1515.nd2	1	1	B2	151
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0152_ChannelDAPI_Seq1516.nd2	1	1	B2	152
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0153_ChannelDAPI_Seq1517.nd2	1	1	B2	153
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0154_ChannelDAPI_Seq1518.nd2	1	1	B2	154
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0155_ChannelDAPI_Seq1519.nd2	1	1	B2	155
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0156_ChannelDAPI_Seq1520.nd2	1	1	B2	156
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0157_ChannelDAPI_Seq1521.nd2	1	1	B2	157
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0158_ChannelDAPI_Seq1522.nd2	1	1	B2	158
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0159_ChannelDAPI_Seq1523.nd2	1	1	B2	159
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0160_ChannelDAPI_Seq1524.nd2	1	1	B2	160
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0161_ChannelDAPI_Seq1525.nd2	1	1	B2	161
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0162_ChannelDAPI_Seq1526.nd2	1	1	B2	162
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0163_ChannelDAPI_Seq1527.nd2	1	1	B2	163
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0164_ChannelDAPI_Seq1528.nd2	1	1	B2	164
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0165_ChannelDAPI_Seq1529.nd2	1	1	B2	165
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0166_ChannelDAPI_Seq1530.nd2	1	1	B2	166
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0167_ChannelDAPI_Seq1531.nd2	1	1	B2	167
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0168_ChannelDAPI_Seq1532.nd2	1	1	B2	168
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0169_ChannelDAPI_Seq1533.nd2	1	1	B2	169
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0170_ChannelDAPI_Seq1534.nd2	1	1	B2	170
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0171_ChannelDAPI_Seq1535.nd2	1	1	B2	171
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0172_ChannelDAPI_Seq1536.nd2	1	1	B2	172
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0173_ChannelDAPI_Seq1537.nd2	1	1	B2	173
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0174_ChannelDAPI_Seq1538.nd2	1	1	B2	174
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0175_ChannelDAPI_Seq1539.nd2	1	1	B2	175
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0176_ChannelDAPI_Seq1540.nd2	1	1	B2	176
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0177_ChannelDAPI_Seq1541.nd2	1	1	B2	177
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0178_ChannelDAPI_Seq1542.nd2	1	1	B2	178
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0179_ChannelDAPI_Seq1543.nd2	1	1	B2	179
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0180_ChannelDAPI_Seq1544.nd2	1	1	B2	180
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0181_ChannelDAPI_Seq1545.nd2	1	1	B2	181
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0182_ChannelDAPI_Seq1546.nd2	1	1	B2	182
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0183_ChannelDAPI_Seq1547.nd2	1	1	B2	183
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0184_ChannelDAPI_Seq1548.nd2	1	1	B2	184
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0185_ChannelDAPI_Seq1549.nd2	1	1	B2	185
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0186_ChannelDAPI_Seq1550.nd2	1	1	B2	186
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0187_ChannelDAPI_Seq1551.nd2	1	1	B2	187
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0188_ChannelDAPI_Seq1552.nd2	1	1	B2	188
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0189_ChannelDAPI_Seq1553.nd2	1	1	B2	189
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0190_ChannelDAPI_Seq1554.nd2	1	1	B2	190
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0191_ChannelDAPI_Seq1555.nd2	1	1	B2	191
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0192_ChannelDAPI_Seq1556.nd2	1	1	B2	192
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0193_ChannelDAPI_Seq1557.nd2	1	1	B2	193
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0194_ChannelDAPI_Seq1558.nd2	1	1	B2	194
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0195_ChannelDAPI_Seq1559.nd2	1	1	B2	195
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0196_ChannelDAPI_Seq1560.nd2	1	1	B2	196
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0197_ChannelDAPI_Seq1561.nd2	1	1	B2	197
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0198_ChannelDAPI_Seq1562.nd2	1	1	B2	198
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0199_ChannelDAPI_Seq1563.nd2	1	1	B2	199
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0200_ChannelDAPI_Seq1564.nd2	1	1	B2	200
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0201_ChannelDAPI_Seq1565.nd2	1	1	B2	201
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0202_ChannelDAPI_Seq1566.nd2	1	1	B2	202
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0203_ChannelDAPI_Seq1567.nd2	1	1	B2	203
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0204_ChannelDAPI_Seq1568.nd2	1	1	B2	204
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0205_ChannelDAPI_Seq1569.nd2	1	1	B2	205
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0206_ChannelDAPI_Seq1570.nd2	1	1	B2	206
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0207_ChannelDAPI_Seq1571.nd2	1	1	B2	207
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0208_ChannelDAPI_Seq1572.nd2	1	1	B2	208
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0209_ChannelDAPI_Seq1573.nd2	1	1	B2	209
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0210_ChannelDAPI_Seq1574.nd2	1	1	B2	210
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0211_ChannelDAPI_Seq1575.nd2	1	1	B2	211
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0212_ChannelDAPI_Seq1576.nd2	1	1	B2	212
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0213_ChannelDAPI_Seq1577.nd2	1	1	B2	213
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0214_ChannelDAPI_Seq1578.nd2	1	1	B2	214
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0215_ChannelDAPI_Seq1579.nd2	1	1	B2	215
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0216_ChannelDAPI_Seq1580.nd2	1	1	B2	216
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0217_ChannelDAPI_Seq1581.nd2	1	1	B2	217
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0218_ChannelDAPI_Seq1582.nd2	1	1	B2	218
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0219_ChannelDAPI_Seq1583.nd2	1	1	B2	219
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0220_ChannelDAPI_Seq1584.nd2	1	1	B2	220
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0221_ChannelDAPI_Seq1585.nd2	1	1	B2	221
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0222_ChannelDAPI_Seq1586.nd2	1	1	B2	222
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0223_ChannelDAPI_Seq1587.nd2	1	1	B2	223
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0224_ChannelDAPI_Seq1588.nd2	1	1	B2	224
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0225_ChannelDAPI_Seq1589.nd2	1	1	B2	225
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0226_ChannelDAPI_Seq1590.nd2	1	1	B2	226
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0227_ChannelDAPI_Seq1591.nd2	1	1	B2	227
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0228_ChannelDAPI_Seq1592.nd2	1	1	B2	228
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0229_ChannelDAPI_Seq1593.nd2	1	1	B2	229
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0230_ChannelDAPI_Seq1594.nd2	1	1	B2	230
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0231_ChannelDAPI_Seq1595.nd2	1	1	B2	231
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0232_ChannelDAPI_Seq1596.nd2	1	1	B2	232
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0233_ChannelDAPI_Seq1597.nd2	1	1	B2	233
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0234_ChannelDAPI_Seq1598.nd2	1	1	B2	234
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0235_ChannelDAPI_Seq1599.nd2	1	1	B2	235
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0236_ChannelDAPI_Seq1600.nd2	1	1	B2	236
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0237_ChannelDAPI_Seq1601.nd2	1	1	B2	237
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0238_ChannelDAPI_Seq1602.nd2	1	1	B2	238
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0239_ChannelDAPI_Seq1603.nd2	1	1	B2	239
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0240_ChannelDAPI_Seq1604.nd2	1	1	B2	240
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0241_ChannelDAPI_Seq1605.nd2	1	1	B2	241
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0242_ChannelDAPI_Seq1606.nd2	1	1	B2	242
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0243_ChannelDAPI_Seq1607.nd2	1	1	B2	243
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0244_ChannelDAPI_Seq1608.nd2	1	1	B2	244
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0245_ChannelDAPI_Seq1609.nd2	1	1	B2	245
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0246_ChannelDAPI_Seq1610.nd2	1	1	B2	246
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0247_ChannelDAPI_Seq1611.nd2	1	1	B2	247
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0248_ChannelDAPI_Seq1612.nd2	1	1	B2	248
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0249_ChannelDAPI_Seq1613.nd2	1	1	B2	249
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0250_ChannelDAPI_Seq1614.nd2	1	1	B2	250
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0251_ChannelDAPI_Seq1615.nd2	1	1	B2	251
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0252_ChannelDAPI_Seq1616.nd2	1	1	B2	252
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0253_ChannelDAPI_Seq1617.nd2	1	1	B2	253
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0254_ChannelDAPI_Seq1618.nd2	1	1	B2	254
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0255_ChannelDAPI_Seq1619.nd2	1	1	B2	255
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0256_ChannelDAPI_Seq1620.nd2	1	1	B2	256
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0257_ChannelDAPI_Seq1621.nd2	1	1	B2	257
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0258_ChannelDAPI_Seq1622.nd2	1	1	B2	258
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0259_ChannelDAPI_Seq1623.nd2	1	1	B2	259
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0260_ChannelDAPI_Seq1624.nd2	1	1	B2	260
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0261_ChannelDAPI_Seq1625.nd2	1	1	B2	261
